phon,Noun,Verb,englishPOS,language
s2D,0.5945945945945946,0.40540540540540543,Noun,English
s2n,0.7440910417274584,0.25590895827254156,Noun,English
S2n,0.044642857142857144,0.9553571428571429,Verb,English
s2t,0.911117381489842,0.08888261851015801,Noun,English
s2z,0.9777580071174378,0.02224199288256228,Noun,English
s3_,0.6308243727598566,0.36917562724014336,Noun,English
s3f,0.951048951048951,0.04895104895104895,Noun,English
s3k,1,0,Noun,English
S3k,0,1,Verb,English
s3R,1,0,Noun,English
s3t,1,0,Noun,English
S3t,1,0,Noun,English
s3v,0.032269760696156634,0.9677302393038434,Verb,English
s4,1,0,Noun,English
s4l,0.8557993730407524,0.14420062695924765,Noun,English
S5,0.12764852513502284,0.8723514748649771,Verb,English
s5k,0.009708737864077669,0.9902912621359223,Verb,English
s5l,0.8125,7.183908045977011e-4,Noun,English
S5l,0.9318181818181818,0.06818181818181818,Noun,English
s5p,0.9532467532467532,0.046753246753246755,Noun,English
s6,1,0,Noun,English
s6T,0.8570615034168565,0,Noun,English
S6t,0.12811594202898552,0.8718840579710145,Verb,English
s7R,0,0.9705882352941176,Verb,English
S7z,1,0,Noun,English
S8R,0.35399032648125756,0.6460096735187424,Verb,English
s9R,1,0,Noun,English
sE_,1,0,Noun,English
SEf,1,0,Noun,English
sEk,1,0,Noun,English
sEks,0.9970809007506255,0.0029190992493744786,Noun,English
sEkt,1,0,Noun,English
sEl,0.32254697286012524,0.6774530271398748,Verb,English
SEl,0.9212860310421286,0.0787139689578714,Noun,English
sElf,1,0,Noun,English
SElf,1,0,Noun,English
SElv,0,1,Verb,English
sEnd,0,1,Verb,English
sEns,0.8739540680078334,0.12604593199216663,Noun,English
sEnt,0.5159852006451001,0.007874015748031496,Noun,English
sEt,0.23482685863224526,0.6987712548094824,Verb,English
sf7R,1,0,Noun,English
sfINks,1,0,Noun,English
si,0.13883790061889834,0.6003476226831923,Verb,English
si_,1,0,Noun,English
sIb,1,0,Noun,English
sid,0.9549945115257958,0.04500548847420417,Noun,English
siD,0,1,Verb,English
SiD,0,1,Verb,English
Sif,1,0,Noun,English
sIft,0,1,Verb,English
SIft,0.40263543191800877,0.5973645680819912,Verb,English
sik,0.020082154267457783,0.9799178457325423,Verb,English
sil,0.44041450777202074,0.5595854922279793,Verb,English
sIl,1,0,Noun,English
Sild,0.5537848605577689,0.44621513944223107,Noun,English
sIlk,1,0,Noun,English
sIlt,1,0,Noun,English
sim,0.006607243034345197,0.9933927569656548,Verb,English
sin,1,0,Noun,English
sIn,0.9127324749642346,0.08726752503576538,Noun,English
sIN,0,1,Verb,English
Sin,1,0,Noun,English
SIn,0.8947368421052632,0.10526315789473684,Noun,English
sIn_,0,1,Verb,English
sInJ,1,0,Noun,English
sINk,0.22904062229904926,0.7709593777009507,Verb,English
sip,0,1,Verb,English
sIp,0.21808510638297873,0.7819148936170213,Verb,English
Sip,1,0,Noun,English
SIp,0.9397677793904209,0.0602322206095791,Noun,English
sis,0.02514792899408284,0.9748520710059172,Verb,English
sIs,1,0,Noun,English
sIst,1,0,Noun,English
sit,0.8526315789473684,0.14736842105263157,Noun,English
sIt,0,1,Verb,English
Sit,1,0,Noun,English
SiT,1,0,Noun,English
SIt,0.5203488372093024,0.12209302325581395,Noun,English
sIv,0.6949152542372882,0.3050847457627119,Noun,English
siz,0,1,Verb,English
sk{b,0.7735849056603774,0.22641509433962265,Noun,English
sk{dz,1,0,Noun,English
sk{lp,0.872093023255814,0.12790697674418605,Noun,English
sk{mp,0.8333333333333334,0.16666666666666666,Noun,English
sk{n,0.0625,0.9375,Verb,English
sk#f,1,0,Noun,English
sk#p,1,0,Noun,English
sk#R,0.752542372881356,0.24745762711864408,Noun,English
sk$J,0.1643835616438356,0.8356164383561644,Verb,English
sk$ld,0.1,0.9,Verb,English
sk$n,0.5919540229885057,0.40804597701149425,Noun,English
sk$R,0.5628930817610063,0.4371069182389937,Noun,English
sk1l,0.9591439688715954,0.04085603112840467,Noun,English
sk1n,1,0,Noun,English
sk1t,0.6097560975609756,0.3902439024390244,Noun,English
sk2,0.9849279161205766,0.01507208387942333,Noun,English
sk2v,0,1,Verb,English
sk3_,0.7592592592592593,0.24074074074074073,Noun,English
sk3f,1,0,Noun,English
sk3l,1,0,Noun,English
sk3t,0.8585526315789473,0.14144736842105263,Noun,English
sk5ld,0.020618556701030927,0.979381443298969,Verb,English
sk5p,1,0,Noun,English
sk6,1,0,Noun,English
sk6l,0.19008264462809918,0.8099173553719008,Verb,English
sk6t,0.8656716417910447,0.13432835820895522,Noun,English
sk8R,0.3333333333333333,0.6666666666666666,Verb,English
skEJ,0.6461038961038961,0.3538961038961039,Noun,English
skEp,1,0,Noun,English
skId,0.40404040404040403,0.5959595959595959,Verb,English
skIf,1,0,Noun,English
skIl,1,0,Noun,English
skim,0.9866356769320163,0.01336432306798373,Noun,English
skIm,0,1,Verb,English
skImp,0,1,Verb,English
skIn,0.9698253043938592,0.030174695606140816,Noun,English
skIp,0.12041884816753927,0.8795811518324608,Verb,English
skit,1,0,Noun,English
skIt,1,0,Noun,English
skQf,0.03333333333333333,0.9666666666666667,Verb,English
skQJ,0.7289719626168224,0.06074766355140187,Noun,English
skQn,1,0,Noun,English
skQns,1,0,Noun,English
skQt,1,0,Noun,English
skr{g,1,0,Noun,English
skr{J,0.23255813953488372,0.7674418604651163,Verb,English
skr{m,0,1,Verb,English
skr{p,0.7439024390243902,0.25609756097560976,Noun,English
skr{ps,1,0,Noun,English
skr$l,0.21666666666666667,0.7833333333333333,Verb,English
skr1p,0.0975609756097561,0.9024390243902439,Verb,English
skr5l,1,0,Noun,English
skr6n_,0,1,Verb,English
skri,1,0,Noun,English
skrid,1,0,Noun,English
skriJ,0.2440944881889764,0.7559055118110236,Verb,English
skrim,0.18035882908404155,0.8196411709159585,Verb,English
skrImp,0,1,Verb,English
skrin,0.8034300791556728,0.19656992084432717,Noun,English
skrIp,1,0,Noun,English
skrIpt,1,0,Noun,English
skru,0.3717693836978131,0.6282306163021869,Verb,English
skru_,1,0,Noun,English
skrVb,0.367003367003367,0.632996632996633,Verb,English
skrVf,1,0,Noun,English
skrVm,1,0,Noun,English
skrVnJ,0.06666666666666667,0.9333333333333333,Verb,English
skul,0.997505693525648,0.0024943064743520225,Noun,English
skup,0.3333333333333333,0.6666666666666666,Verb,English
skut,0,1,Verb,English
skVd,0,1,Verb,English
skVf,0.02702702702702703,0.972972972972973,Verb,English
skVl,0.9973958333333334,0.0026041666666666665,Noun,English
skVlk,0,1,Verb,English
skVlpt,0,1,Verb,English
skVm,1,0,Noun,English
skVNk,1,0,Noun,English
skVt,1,0,Noun,English
skw$,1,0,Noun,English
skw$k,0.25,0.75,Verb,English
skw$l,0.6190476190476191,0.38095238095238093,Noun,English
skw3m,0,1,Verb,English
skw3t,0.2,0.8,Verb,English
skw8R,0.5027080256031512,0.12112259970457903,Noun,English
skwElJ,0.08,0.92,Verb,English
skwIb,1,0,Noun,English
skwId,1,0,Noun,English
skwik,0.36752136752136755,0.6324786324786325,Verb,English
skwil,0.2818181818181818,0.7181818181818181,Verb,English
skwInt,0.06060606060606061,0.9393939393939394,Verb,English
skwiz,0.14897260273972604,0.851027397260274,Verb,English
skwQb,1,0,Noun,English
skwQd,1,0,Noun,English
skwQS,0.635593220338983,0.3644067796610169,Noun,English
skwQt,0.0830860534124629,0.6498516320474778,Verb,English
sl{b,1,0,Noun,English
sl{g,1,0,Noun,English
sl{ks,1,0,Noun,English
sl{m,0.03873239436619718,0.9612676056338029,Verb,English
sl{N,0.85,0.15,Noun,English
sl{p,0.15730337078651685,0.8286516853932584,Verb,English
sl{S,0.19858156028368795,0.8014184397163121,Verb,English
sl{t,1,0,Noun,English
sl#nt,0.32432432432432434,0.6756756756756757,Verb,English
sl$,1,0,Noun,English
sl1,0.14130434782608695,0.8586956521739131,Verb,English
sl1k,0,1,Verb,English
sl1t,0.8865979381443299,0.1134020618556701,Noun,English
sl1v,0.9506369426751592,0.04936305732484077,Noun,English
sl2d,0.25653206650831356,0.7434679334916865,Verb,English
sl2m,1,0,Noun,English
sl2s,0.6003824091778203,0.39961759082217974,Noun,English
sl3p,0,1,Verb,English
sl3R,0.3333333333333333,0.6666666666666666,Verb,English
sl5p,0.7644151565074135,0.2355848434925865,Noun,English
sl5T,1,0,Noun,English
sl6,1,0,Noun,English
sl6J,0.18181818181818182,0.8181818181818182,Verb,English
slE_,0.9285714285714286,0.07142857142857142,Noun,English
slEd,0.92,0.08,Noun,English
slIN,0.3795180722891566,0.6204819277108434,Verb,English
slINk,0,1,Verb,English
slip,0.36752605595172794,0.6324739440482721,Verb,English
slIp,0.1857883049592894,0.8142116950407106,Verb,English
slIps,1,0,Noun,English
slit,1,0,Noun,English
slIt,0.6178343949044586,0.3821656050955414,Noun,English
sliv,1,0,Noun,English
slQb,1,0,Noun,English
slQg,0.2903225806451613,0.7096774193548387,Verb,English
slQp,0.2647058823529412,0.7352941176470589,Verb,English
slQS,0,1,Verb,English
slQt,0.7083333333333334,0.2916666666666667,Noun,English
slu,0.17391304347826086,0.8260869565217391,Verb,English
slup,1,0,Noun,English
slus,0.6956521739130435,0.30434782608695654,Noun,English
sluT,1,0,Noun,English
slV_,1,0,Noun,English
slVf,1,0,Noun,English
slVg,0.8309859154929577,0.16901408450704225,Noun,English
slVm,0.9761904761904762,0.023809523809523808,Noun,English
slVmp,0.40930232558139534,0.5906976744186047,Verb,English
slVS,1,0,Noun,English
slVt,1,0,Noun,English
sm{k,0.13793103448275862,0.7379310344827587,Verb,English
sm{S,0.12096774193548387,0.8790322580645161,Verb,English
sm$lz,1,0,Noun,English
sm2l,0.33972602739726027,0.6602739726027397,Verb,English
sm2t,0,1,Verb,English
sm3k,0.38095238095238093,0.6190476190476191,Verb,English
sm7R,0.3672316384180791,0.632768361581921,Verb,English
smElt,0.18518518518518517,0.8148148148148148,Verb,English
smIT,1,0,Noun,English
smQg,1,0,Noun,English
smQk,1,0,Noun,English
SmQlts,1,0,Noun,English
smuJ,0,1,Verb,English
smVt,0.9375,0.0625,Noun,English
sn{g,0.8255813953488372,0.1744186046511628,Noun,English
sn{J,0.1452513966480447,0.8547486033519553,Verb,English
sn{k,1,0,Noun,English
sn{p,0.10374149659863946,0.8605442176870748,Verb,English
Sn{ps,1,0,Noun,English
sn#l,0.19727891156462585,0.8027210884353742,Verb,English
sn$R,0.2247191011235955,0.7752808988764045,Verb,English
sn$t,0.3008130081300813,0.6991869918699187,Verb,English
sn1k,0.9074889867841409,0.09251101321585903,Noun,English
sn1l,1,0,Noun,English
sn2p,0.24242424242424243,0.7575757575757576,Verb,English
sn5,0.9370748299319728,0.06292517006802721,Noun,English
sn6t,1,0,Noun,English
sn7R,0.22807017543859648,0.7719298245614035,Verb,English
sn8R,0.6779661016949152,0.3220338983050847,Noun,English
snIf,0.10196078431372549,0.8980392156862745,Verb,English
snik,0.09166666666666666,0.9083333333333333,Verb,English
snIk,0.2857142857142857,0.7142857142857143,Verb,English
snIp,0.10810810810810811,0.8918918918918919,Verb,English
snIps,1,0,Noun,English
sniz,0.17142857142857143,0.8285714285714286,Verb,English
snQb,1,0,Noun,English
snQg,0.25,0.75,Verb,English
snQt,1,0,Noun,English
snud,1,0,Noun,English
snuk,1,0,Noun,English
snup,0,1,Verb,English
snuz,0.36363636363636365,0.6363636363636364,Verb,English
snVb,0.2222222222222222,0.5370370370370371,Verb,English
snVf,0.4126984126984127,0.5873015873015873,Verb,English
sp{m,1,0,Noun,English
sp{n,0.6505376344086021,0.34946236559139787,Noun,English
sp{Nk,0.043478260869565216,0.9565217391304348,Verb,English
sp{t,1,0,Noun,English
sp#,1,0,Noun,English
sp#k,0.7510204081632653,0.24897959183673468,Noun,English
sp#R,0.375,0.625,Verb,English
sp$n,0.0425531914893617,0.9574468085106383,Verb,English
sp$R,1,0,Noun,English
sp$t,0.9384816753926701,0.061518324607329845,Noun,English
sp$ts,1,0,Noun,English
sp1,0,1,Verb,English
sp1d,1,0,Noun,English
sp1n,1,0,Noun,English
sp1s,0.9740995548360988,0.025900445163901255,Noun,English
sp1t,1,0,Noun,English
sp2,0.7133550488599348,0.28664495114006516,Noun,English
sp2k,0.7651006711409396,0.2348993288590604,Noun,English
sp2n,1,0,Noun,English
sp2s,0.7440476190476191,0.25595238095238093,Noun,English
sp2t,0.9943820224719101,0.0056179775280898875,Noun,English
sp3m,1,0,Noun,English
sp3n,0,1,Verb,English
sp3R,0.6666666666666666,0.3333333333333333,Noun,English
sp4l,0.03473491773308958,0.9652650822669104,Verb,English
sp4lz,1,0,Noun,English
sp5d,1,0,Noun,English
sp5k,1,0,Noun,English
sp6z,1,0,Noun,English
sp7R,0.8870967741935484,0.11290322580645161,Noun,English
spEk,1,0,Noun,English
spEks,1,0,Noun,English
spEnd,0,1,Verb,English
spid,0.8283410138248848,0.1716589861751152,Noun,English
spiJ,1,0,Noun,English
spik,0,1,Verb,English
spIl,0.047337278106508875,0.9526627218934911,Verb,English
Spil,1,0,Noun,English
spIn,0.07847082494969819,0.9215291750503019,Verb,English
spIt,0.13846153846153847,0.8615384615384616,Verb,English
spIv,1,0,Noun,English
spju,0,1,Verb,English
spjum,1,0,Noun,English
spl{S,0.34296028880866425,0.6498194945848376,Verb,English
spl1,0,1,Verb,English
spl2s,0,1,Verb,English
spl3_,0.23076923076923078,0.7692307692307693,Verb,English
splin,1,0,Noun,English
splInt,1,0,Noun,English
splIt,0.26049382716049385,0.7395061728395061,Verb,English
splIts,1,0,Noun,English
splQ_,1,0,Noun,English
spQt,0.7070707070707071,0.29292929292929293,Noun,English
spr{t,1,0,Noun,English
spr$l,0.15384615384615385,0.8461538461538461,Verb,English
spr1n,0.3125,0.6875,Verb,English
spr2t,1,0,Noun,English
spr6t,0.19745222929936307,0.802547770700637,Verb,English
sprEd,0.1806853582554517,0.8193146417445483,Verb,English
spri,1,0,Noun,English
sprIg,1,0,Noun,English
sprIN,0.6763285024154589,0.32367149758454106,Noun,English
sprInt,0.3466666666666667,0.6533333333333333,Verb,English
sprIt,1,0,Noun,English
sprus,0.5454545454545454,0.09090909090909091,Noun,English
spuk,0.5897435897435898,0.41025641025641024,Noun,English
spul,1,0,Noun,English
spun,0.8389057750759878,0.16109422492401215,Noun,English
spVd,1,0,Noun,English
spVn_,0.7840909090909091,0.2159090909090909,Noun,English
spVNk,1,0,Noun,English
sQb,0.3401360544217687,0.6598639455782312,Verb,English
sQd,0.7391304347826086,0.2608695652173913,Noun,English
sQk,0.9594202898550724,0.03768115942028986,Noun,English
SQk,0.6381197681905988,0.36188023180940115,Noun,English
sQl,1,0,Noun,English
sQlv,0,1,Verb,English
sQN,1,0,Noun,English
sQp,1,0,Noun,English
SQp,0.9398434281005357,0.060156571899464356,Noun,English
sQt,1,0,Noun,English
SQt,0.9712488769092543,0,Noun,English
Sr2k,1,0,Noun,English
Sr2n,0.98989898989899,0.010101010101010102,Noun,English
Sr2v,0,1,Verb,English
Sr6d,0.9035846724351051,0.09641532756489493,Noun,English
SrEd,0.5594405594405595,0.4405594405594406,Noun,English
sri,1,0,Noun,English
SrIft,1,0,Noun,English
Srik,0.2901023890784983,0.7098976109215017,Verb,English
SrImp,0.819672131147541,0.18032786885245902,Noun,English
SrINk,0.013550135501355014,0.986449864498645,Verb,English
Sru,1,0,Noun,English
SrVb,1,0,Noun,English
SrVg,0.09202453987730061,0.9079754601226994,Verb,English
st{b,0.1907514450867052,0.8092485549132948,Verb,English
st{g,1,0,Noun,English
st{nd,0.06455215546124637,0.9354478445387536,Verb,English
st{ns,1,0,Noun,English
st{S,0,1,Verb,English
st#f,0.9610963748894783,0.038903625110521665,Noun,English
st#nJ,0,1,Verb,English
st#R,0.9504741833508957,0.04952581664910432,Noun,English
st#t,0.09566383549396514,0.9043361645060348,Verb,English
st#v,0,1,Verb,English
st#z,1,0,Noun,English
st$l,0.7567567567567568,0.24324324324324326,Noun,English
st$lz,1,0,Noun,English
st$m,0.788546255506608,0.21145374449339208,Noun,English
st$R,0.6581885856079405,0.34181141439205953,Noun,English
st$z,1,0,Noun,English
st1,0.013195513525401364,0.9868044864745986,Verb,English
st1_,0.9234886649874056,0.07651133501259445,Noun,English
st1k,0.914018691588785,0.08598130841121496,Noun,English
st1ks,1,0,Noun,English
st1t,0.8650343386085398,0.13496566139146013,Noun,English
st1ts,1,0,Noun,English
st1v,1,0,Noun,English
st1z,1,0,Noun,English
st2,1,0,Noun,English
st2l,0.9570273003033367,0.0429726996966633,Noun,English
st2n,1,0,Noun,English
st3R,0.04915912031047866,0.9508408796895214,Verb,English
st5,0,1,Verb,English
st5k,0,1,Verb,English
st5l,1,0,Noun,English
st5n,0.9515837104072398,0.04841628959276018,Noun,English
st5t,1,0,Noun,English
st5v,1,0,Noun,English
st7R,0.11447811447811448,0.8855218855218855,Verb,English
st8R,0.08575031525851198,0.914249684741488,Verb,English
st8z,1,0,Noun,English
stEd,1,0,Noun,English
stEf,1,0,Noun,English
stElT,1,0,Noun,English
stEm,0.5638686131386861,0.43613138686131386,Noun,English
stEnJ,1,0,Noun,English
stEp,0.6438450899031812,0.3561549100968188,Noun,English
stEps,1,0,Noun,English
stid,1,0,Noun,English
stIk,0.29315413691726167,0.7068458630827383,Verb,English
stIks,1,0,Noun,English
stil,0.43128234617596317,0.5687176538240368,Verb,English
stIlt,1,0,Noun,English
stim,0.6220472440944882,0.3779527559055118,Noun,English
stIN,0.32589285714285715,0.6741071428571429,Verb,English
stINk,0.3949579831932773,0.6050420168067226,Verb,English
stInt,0.967741935483871,0.03225806451612903,Noun,English
stiv,1,0,Noun,English
stQ_,1,0,Noun,English
stQk,0.8722943722943723,0.1111111111111111,Noun,English
stQks,1,0,Noun,English
stQmp,0.08888888888888889,0.9111111111111111,Verb,English
stQp,0.07069288389513109,0.9293071161048689,Verb,English
str{d,1,0,Noun,English
str{nd,0.9511278195488722,0.04887218045112782,Noun,English
str{p,0.5953307392996109,0.4046692607003891,Noun,English
str#f,0,1,Verb,English
str$,1,0,Noun,English
str1,0.13761467889908258,0.5091743119266054,Verb,English
str1n,0.6381048387096774,0.36189516129032256,Noun,English
str1ts,1,0,Noun,English
str2d,0.4485294117647059,0.5514705882352942,Verb,English
str2f,1,0,Noun,English
str2k,0.36660329531051966,0.6333967046894804,Verb,English
str2p,1,0,Noun,English
str2v,0,1,Verb,English
str5k,0.5708812260536399,0.42911877394636017,Noun,English
str5l,0.1916376306620209,0.8083623693379791,Verb,English
strEJ,0.31501416430594903,0.684985835694051,Verb,English
strENT,1,0,Noun,English
strik,0.6441441441441441,0.35585585585585583,Noun,English
strim,0.8095684803001876,0.1904315196998124,Noun,English
strIN,0.8528072837632777,0.1471927162367223,Noun,English
strINz,1,0,Noun,English
strit,0.6990173480528934,0,Noun,English
strQp,0.6,0.4,Noun,English
stru,0,1,Verb,English
strVm,0.0625,0.9375,Verb,English
strVt,0.27631578947368424,0.7236842105263158,Verb,English
stu_,1,0,Noun,English
stul,1,0,Noun,English
stup,0.21637426900584794,0.783625730994152,Verb,English
stVf,0.7517822423849644,0.24821775761503564,Noun,English
stVmp,0.7351351351351352,0.2648648648648649,Noun,English
stVn,0,1,Verb,English
stVnt,0.5655172413793104,0.43448275862068964,Noun,English
su,0.41952506596306066,0.5804749340369393,Verb,English
Su,0.9659168370824812,0.02794819359236537,Noun,English
suD,0,1,Verb,English
SUd,0,1,Verb,English
sup,1,0,Noun,English
SUS,0,1,Verb,English
sUt,1,0,Noun,English
Sut,0.11698612029081296,0.8830138797091871,Verb,English
sVb,0.5675675675675675,0.43243243243243246,Noun,English
sVdz,1,0,Noun,English
sVf,0,1,Verb,English
sVk,0.043154761904761904,0.9568452380952381,Verb,English
SVk,0.4166666666666667,0.5833333333333334,Verb,English
sVlk,0.11392405063291139,0.8860759493670886,Verb,English
sVlks,1,0,Noun,English
sVmp,1,0,Noun,English
sVn,0.9970478558110628,0.002952144188937228,Noun,English
SVn,0,0.8028169014084507,Verb,English
SVnt,0,1,Verb,English
sVp,0.043478260869565216,0.9565217391304348,Verb,English
SVt,0,1,Verb,English
SVv,0.09663865546218488,0.9033613445378151,Verb,English
sw{g,0.7307692307692307,0.2692307692307692,Noun,English
sw{Nk,1,0,Noun,English
sw$d,1,0,Noun,English
sw$f,1,0,Noun,English
sw$m,0.2914572864321608,0.7085427135678392,Verb,English
sw$T,1,0,Noun,English
sw1,0.10497237569060773,0.8950276243093923,Verb,English
sw1d,1,0,Noun,English
sw1D,0,1,Verb,English
sw1n,1,0,Noun,English
sw2n,1,0,Noun,English
sw2p,0.43478260869565216,0.5652173913043478,Verb,English
sw3l,0.17370892018779344,0.8262910798122066,Verb,English
sw3v,0.10975609756097561,0.8902439024390244,Verb,English
sw8R,0,1,Verb,English
swEl,0.20652173913043478,0.7336956521739131,Verb,English
swEt,0.6018641810918774,0.3981358189081225,Noun,English
swid,1,0,Noun,English
swIg,0.5961538461538461,0.40384615384615385,Noun,English
swIJ,0.3339026473099915,0.6660973526900086,Verb,English
swIl,0.2,0.8,Verb,English
swIm,0.16467065868263472,0.8353293413173652,Verb,English
swIN,0.24109173616376042,0.7589082638362395,Verb,English
swIn_,0,1,Verb,English
swip,0.10992217898832685,0.8900778210116731,Verb,English
swIS,0.20754716981132076,0.660377358490566,Verb,English
swQb,0.6153846153846154,0.38461538461538464,Noun,English
swQJ,1,0,Noun,English
swQmp,0.6442307692307693,0.3557692307692308,Noun,English
swQn,0.9436619718309859,0.056338028169014086,Noun,English
swQp,0.11304347826086956,0.8869565217391304,Verb,English
swQt,0.12903225806451613,0.8709677419354839,Verb,English
swun,0.2777777777777778,0.7222222222222222,Verb,English
swup,0.1452991452991453,0.8547008547008547,Verb,English
t{b,1,0,Noun,English
t{g,0.6631016042780749,0.33689839572192515,Noun,English
T{J,0.275,0.725,Verb,English
t{ks,0.9597370583401807,0.04026294165981923,Noun,English
t{kt,1,0,Noun,English
t{lk,1,0,Noun,English
t{mp,0,1,Verb,English
t{n,0.3054187192118227,0.4187192118226601,Verb,English
t{N,1,0,Noun,English
t{Nk,1,0,Noun,English
T{Nk,0,1,Verb,English
t{p,0.4430693069306931,0.556930693069307,Verb,English
t{t,1,0,Noun,English
t#n,1,0,Noun,English
t#R,0.8113207547169812,0.18867924528301888,Noun,English
t#sk,0.9993265993265993,6.734006734006734e-4,Noun,English
t#t,0.8421052631578947,0,Noun,English
T$,0.325,0.675,Verb,English
t$J,1,0,Noun,English
t$k,0.0863568215892054,0.9136431784107946,Verb,English
t$ks,1,0,Noun,English
T$n,1,0,Noun,English
t$nt,0.3148148148148148,0.6851851851851852,Verb,English
t$R,1,0,Noun,English
T$t,1,0,Noun,English
t$z,1,0,Noun,English
t1k,0,1,Verb,English
t1l,0.9402637703646237,0.05973622963537626,Noun,English
t1lz,1,0,Noun,English
t1m,0,0.5369127516778524,Verb,English
T1n,1,0,Noun,English
t1nt,0.2727272727272727,0.7272727272727273,Verb,English
t1p,0.9055472263868066,0.0944527736131934,Noun,English
t1st,0.7186843946815955,0.2813156053184045,Noun,English
t2,0.3580104106419896,0.6362058993637941,Verb,English
T2,1,0,Noun,English
t2d,1,0,Noun,English
t2D,1,0,Noun,English
t2k,1,0,Noun,English
t2l,0.7435897435897436,0.2564102564102564,Noun,English
t2m,0.997576850469133,0.0024231495308669805,Noun,English
t2mz,0.625,0,Noun,English
t2n,1,0,Noun,English
t2p,0.8906926406926406,0.10930735930735931,Noun,English
t2ts,1,0,Noun,English
t3d,1,0,Noun,English
t3f,0.9117647058823529,0.08823529411764706,Noun,English
t3k,1,0,Noun,English
t3m,0.9507186858316222,0.049281314168377825,Noun,English
T3m,1,0,Noun,English
t3mz,1,0,Noun,English
t3n,0.15420370219359048,0.8457962978064095,Verb,English
t3ps,1,0,Noun,English
T3st,0.9727272727272728,0.02727272727272727,Noun,English
t4,1,0,Noun,English
t4lz,1,0,Noun,English
t5,0.8791208791208791,0.12087912087912088,Noun,English
t5d,1,0,Noun,English
t5k,1,0,Noun,English
t5l,0.7712765957446809,0.22872340425531915,Noun,English
t5m,1,0,Noun,English
t5n,0.976482617586912,0.023517382413087935,Noun,English
t5p,1,0,Noun,English
t5st,0.8006134969325154,0.19938650306748465,Noun,English
t5t,0.35714285714285715,0.6428571428571429,Verb,English
t6,1,0,Noun,English
t6n,1,0,Noun,English
t6t,0.4,0.6,Verb,English
t7R,1,0,Noun,English
t8R,0.029955947136563875,0.9700440528634361,Verb,English
t9R,0.8863636363636364,0.11363636363636363,Noun,English
tEd,1,0,Noun,English
TEft,1,0,Noun,English
tEk,1,0,Noun,English
tEkst,1,0,Noun,English
tEl,0,1,Verb,English
tEmp,1,0,Noun,English
tEmpt,0,1,Verb,English
tEnd,0,1,Verb,English
tEnS,1,0,Noun,English
tEnt,1,0,Noun,English
tEst,0.6379182156133829,0.3620817843866171,Noun,English
tiD,0,1,Verb,English
tIf,1,0,Noun,English
Tif,1,0,Noun,English
tIg,1,0,Noun,English
tiJ,0,1,Verb,English
tik,1,0,Noun,English
tIk,0.36059479553903345,0.6394052044609665,Verb,English
til,1,0,Noun,English
tIlt,0.2073170731707317,0.7926829268292683,Verb,English
tIlT,1,0,Noun,English
tim,0.9842562432138979,0.015743756786102063,Noun,English
tIm,1,0,Noun,English
Tim,1,0,Noun,English
tIn,0.878748370273794,0.121251629726206,Noun,English
tIN,1,0,Noun,English
TIN,1,0,Noun,English
TINk,0,1,Verb,English
tInt,0.4246575342465753,0.5753424657534246,Verb,English
tinz,1,0,Noun,English
TINz,1,0,Noun,English
tIp,0.6473429951690821,0.3526570048309179,Noun,English
tit,1,0,Noun,English
tiT,1,0,Noun,English
tIt,1,0,Noun,English
tiz,0.06741573033707865,0.9325842696629213,Verb,English
Tju,1,0,Noun,English
tjub,0.9976689976689976,0.002331002331002331,Noun,English
tjul,1,0,Noun,English
tjun,0.5818965517241379,0.41810344827586204,Noun,English
tQd,1,0,Noun,English
tQf,1,0,Noun,English
tQgz,1,0,Noun,English
tQm,1,0,Noun,English
tQN,1,0,Noun,English
TQN,1,0,Noun,English
tQNz,1,0,Noun,English
tQp,0.6718138321009134,0.05176163549369291,Noun,English
tQps,1,0,Noun,English
tQs,0.11633663366336634,0.8836633663366337,Verb,English
tQS,1,0,Noun,English
tQt,1,0,Noun,English
tr{d,1,0,Noun,English
tr{k,0.8319256756756757,0.16807432432432431,Noun,English
tr{kt,0.9741379310344828,0,Noun,English
tr{m,1,0,Noun,English
tr{S,1,0,Noun,English
Tr{S,0,1,Verb,English
tr#ns,1,0,Noun,English
tr$l,0.6428571428571429,0.35714285714285715,Noun,English
Tr$l,1,0,Noun,English
tr1,1,0,Noun,English
tr1d,0.8962183679272107,0.10378163207278931,Noun,English
tr1n,0.5797619047619048,0.42023809523809524,Noun,English
tr1ps,0,1,Verb,English
tr1s,0.5913865546218487,0.40861344537815125,Noun,English
tr2,0.010391746411483254,0.9896082535885168,Verb,English
tr2b,1,0,Noun,English
tr2k,1,0,Noun,English
tr2p,1,0,Noun,English
tr2s,1,0,Noun,English
Tr2v,0,1,Verb,English
tr4,1,0,Noun,English
Tr5,0.04061765693185633,0.9593823430681436,Verb,English
tr5l,0.38,0.62,Verb,English
Tr5n,1,0,Noun,English
tr5p,1,0,Noun,English
tr5T,1,0,Noun,English
Tr5t,1,0,Noun,English
tr5v,1,0,Noun,English
Tr5z,1,0,Noun,English
tr6ns,0,1,Verb,English
tr6t,1,0,Noun,English
trEd,0.16602316602316602,0.833976833976834,Verb,English
TrEd,0.782016348773842,0.21798365122615804,Noun,English
trEnd,0.9984251968503937,0.0015748031496062992,Noun,English
trEnJ,0.9945054945054945,0.005494505494505495,Noun,English
trEs,1,0,Noun,English
TrES,0,1,Verb,English
